RUN	BasicSimulation	basicsimulation	1710032682738	 	3.2.1
REQUEST	722		GET_usuarios	1710032683711	1710032685282	OK	 
REQUEST	157		GET_usuarios	1710032683642	1710032685282	OK	 
REQUEST	424		GET_usuarios	1710032683689	1710032685283	OK	 
REQUEST	649		GET_usuarios	1710032683708	1710032685283	OK	 
REQUEST	602		GET_usuarios	1710032683710	1710032685284	OK	 
REQUEST	133		GET_usuarios	1710032683641	1710032685284	OK	 
REQUEST	160		GET_usuarios	1710032683684	1710032685284	OK	 
REQUEST	109		GET_usuarios	1710032683639	1710032685285	OK	 
REQUEST	625		GET_usuarios	1710032683707	1710032685285	OK	 
REQUEST	698		GET_usuarios	1710032683710	1710032685285	OK	 
REQUEST	85		GET_usuarios	1710032683637	1710032685286	OK	 
REQUEST	376		GET_usuarios	1710032683683	1710032685286	OK	 
REQUEST	61		GET_usuarios	1710032683635	1710032685288	OK	 
REQUEST	601		GET_usuarios	1710032683706	1710032685288	OK	 
REQUEST	674		GET_usuarios	1710032683709	1710032685290	OK	 
REQUEST	352		GET_usuarios	1710032683682	1710032685290	OK	 
REQUEST	37		GET_usuarios	1710032683633	1710032685291	OK	 
REQUEST	577		GET_usuarios	1710032683705	1710032685292	OK	 
REQUEST	650		GET_usuarios	1710032683708	1710032685292	OK	 
REQUEST	13		GET_usuarios	1710032683629	1710032685292	OK	 
REQUEST	328		GET_usuarios	1710032683681	1710032685292	OK	 
REQUEST	553		GET_usuarios	1710032683700	1710032685293	OK	 
REQUEST	626		GET_usuarios	1710032683708	1710032685294	OK	 
REQUEST	529		GET_usuarios	1710032683696	1710032685294	OK	 
REQUEST	578		GET_usuarios	1710032683705	1710032685295	OK	 
REQUEST	505		GET_usuarios	1710032683694	1710032685295	OK	 
REQUEST	998		GET_usuarios	1710032683770	1710032685295	OK	 
REQUEST	481		GET_usuarios	1710032683693	1710032685296	OK	 
REQUEST	974		GET_usuarios	1710032683769	1710032685297	OK	 
REQUEST	869		GET_usuarios	1710032683778	1710032685297	OK	 
REQUEST	989		GET_usuarios	1710032683770	1710032685297	OK	 
REQUEST	965		GET_usuarios	1710032683769	1710032685298	OK	 
REQUEST	893		GET_usuarios	1710032683768	1710032685298	OK	 
REQUEST	941		GET_usuarios	1710032683764	1710032685300	OK	 
REQUEST	917		GET_usuarios	1710032683761	1710032685301	OK	 
REQUEST	557		GET_usuarios	1710032683722	1710032685306	OK	 
REQUEST	797		GET_usuarios	1710032683719	1710032685307	OK	 
REQUEST	845		GET_usuarios	1710032683717	1710032685308	OK	 
REQUEST	821		GET_usuarios	1710032683716	1710032685308	OK	 
REQUEST	773		GET_usuarios	1710032683714	1710032685308	OK	 
REQUEST	749		GET_usuarios	1710032683713	1710032685308	OK	 
REQUEST	605		GET_usuarios	1710032683712	1710032685309	OK	 
REQUEST	725		GET_usuarios	1710032683711	1710032685309	OK	 
REQUEST	701		GET_usuarios	1710032683710	1710032685309	OK	 
REQUEST	677		GET_usuarios	1710032683709	1710032685309	OK	 
REQUEST	653		GET_usuarios	1710032683708	1710032685310	OK	 
REQUEST	629		GET_usuarios	1710032683707	1710032685310	OK	 
REQUEST	581		GET_usuarios	1710032683705	1710032685311	OK	 
REQUEST	533		GET_usuarios	1710032683696	1710032685311	OK	 
REQUEST	990		GET_usuarios	1710032683770	1710032685311	OK	 
REQUEST	894		GET_usuarios	1710032683769	1710032685312	OK	 
REQUEST	966		GET_usuarios	1710032683769	1710032685312	OK	 
REQUEST	942		GET_usuarios	1710032683764	1710032685313	OK	 
REQUEST	918		GET_usuarios	1710032683762	1710032685313	OK	 
REQUEST	558		GET_usuarios	1710032683721	1710032685314	OK	 
REQUEST	870		GET_usuarios	1710032683720	1710032685314	OK	 
REQUEST	846		GET_usuarios	1710032683717	1710032685315	OK	 
REQUEST	822		GET_usuarios	1710032683716	1710032685316	OK	 
REQUEST	798		GET_usuarios	1710032683715	1710032685316	OK	 
REQUEST	774		GET_usuarios	1710032683715	1710032685317	OK	 
REQUEST	750		GET_usuarios	1710032683715	1710032685317	OK	 
REQUEST	726		GET_usuarios	1710032683711	1710032685317	OK	 
REQUEST	702		GET_usuarios	1710032683710	1710032685319	OK	 
REQUEST	678		GET_usuarios	1710032683709	1710032685319	OK	 
REQUEST	414		GET_usuarios	1710032683708	1710032685321	OK	 
REQUEST	950		GET_usuarios	1710032683765	1710032685322	OK	 
REQUEST	926		GET_usuarios	1710032683762	1710032685323	OK	 
REQUEST	902		GET_usuarios	1710032683722	1710032685323	OK	 
REQUEST	878		GET_usuarios	1710032683720	1710032685324	OK	 
REQUEST	854		GET_usuarios	1710032683717	1710032685324	OK	 
REQUEST	830		GET_usuarios	1710032683717	1710032685324	OK	 
REQUEST	806		GET_usuarios	1710032683716	1710032685325	OK	 
REQUEST	758		GET_usuarios	1710032683715	1710032685325	OK	 
REQUEST	782		GET_usuarios	1710032683715	1710032685325	OK	 
REQUEST	734		GET_usuarios	1710032683713	1710032685326	OK	 
REQUEST	542		GET_usuarios	1710032683713	1710032685326	OK	 
REQUEST	710		GET_usuarios	1710032683710	1710032685327	OK	 
REQUEST	686		GET_usuarios	1710032683709	1710032685327	OK	 
REQUEST	457		GET_usuarios	1710032683691	1710032685327	OK	 
REQUEST	433		GET_usuarios	1710032683689	1710032685327	OK	 
REQUEST	409		GET_usuarios	1710032683684	1710032685328	OK	 
REQUEST	265		GET_usuarios	1710032683684	1710032685328	OK	 
REQUEST	385		GET_usuarios	1710032683684	1710032685328	OK	 
REQUEST	361		GET_usuarios	1710032683683	1710032685329	OK	 
REQUEST	337		GET_usuarios	1710032683682	1710032685329	OK	 
REQUEST	313		GET_usuarios	1710032683681	1710032685331	OK	 
REQUEST	289		GET_usuarios	1710032683680	1710032685332	OK	 
REQUEST	241		GET_usuarios	1710032683677	1710032685333	OK	 
REQUEST	217		GET_usuarios	1710032683676	1710032685333	OK	 
REQUEST	193		GET_usuarios	1710032683674	1710032685333	OK	 
REQUEST	169		GET_usuarios	1710032683643	1710032685334	OK	 
REQUEST	145		GET_usuarios	1710032683641	1710032685334	OK	 
REQUEST	121		GET_usuarios	1710032683640	1710032685334	OK	 
REQUEST	97		GET_usuarios	1710032683638	1710032685334	OK	 
REQUEST	73		GET_usuarios	1710032683636	1710032685335	OK	 
REQUEST	49		GET_usuarios	1710032683634	1710032685335	OK	 
REQUEST	1		GET_usuarios	1710032683630	1710032685335	OK	 
REQUEST	654		GET_usuarios	1710032683708	1710032685336	OK	 
REQUEST	630		GET_usuarios	1710032683707	1710032685336	OK	 
REQUEST	606		GET_usuarios	1710032683707	1710032685337	OK	 
REQUEST	582		GET_usuarios	1710032683705	1710032685337	OK	 
REQUEST	534		GET_usuarios	1710032683696	1710032685337	OK	 
REQUEST	510		GET_usuarios	1710032683695	1710032685337	OK	 
REQUEST	486		GET_usuarios	1710032683693	1710032685338	OK	 
REQUEST	462		GET_usuarios	1710032683691	1710032685338	OK	 
REQUEST	438		GET_usuarios	1710032683690	1710032685338	OK	 
REQUEST	390		GET_usuarios	1710032683688	1710032685338	OK	 
REQUEST	366		GET_usuarios	1710032683683	1710032685339	OK	 
REQUEST	342		GET_usuarios	1710032683682	1710032685339	OK	 
REQUEST	318		GET_usuarios	1710032683681	1710032685339	OK	 
REQUEST	662		GET_usuarios	1710032683709	1710032685339	OK	 
REQUEST	304		GET_usuarios	1710032683680	1710032685340	OK	 
REQUEST	638		GET_usuarios	1710032683708	1710032685340	OK	 
REQUEST	184		GET_usuarios	1710032683680	1710032685340	OK	 
REQUEST	614		GET_usuarios	1710032683707	1710032685341	OK	 
REQUEST	280		GET_usuarios	1710032683679	1710032685341	OK	 
REQUEST	422		GET_usuarios	1710032683706	1710032685342	OK	 
REQUEST	256		GET_usuarios	1710032683677	1710032685342	OK	 
REQUEST	590		GET_usuarios	1710032683706	1710032685344	OK	 
REQUEST	232		GET_usuarios	1710032683676	1710032685344	OK	 
REQUEST	566		GET_usuarios	1710032683701	1710032685345	OK	 
REQUEST	518		GET_usuarios	1710032683695	1710032685346	OK	 
REQUEST	494		GET_usuarios	1710032683694	1710032685347	OK	 
REQUEST	470		GET_usuarios	1710032683692	1710032685347	OK	 
REQUEST	446		GET_usuarios	1710032683690	1710032685348	OK	 
REQUEST	398		GET_usuarios	1710032683688	1710032685348	OK	 
REQUEST	350		GET_usuarios	1710032683684	1710032685349	OK	 
REQUEST	294		GET_usuarios	1710032683680	1710032685350	OK	 
REQUEST	270		GET_usuarios	1710032683678	1710032685350	OK	 
REQUEST	246		GET_usuarios	1710032683677	1710032685352	OK	 
REQUEST	222		GET_usuarios	1710032683676	1710032685352	OK	 
REQUEST	198		GET_usuarios	1710032683675	1710032685353	OK	 
REQUEST	174		GET_usuarios	1710032683646	1710032685354	OK	 
REQUEST	150		GET_usuarios	1710032683642	1710032685354	OK	 
REQUEST	126		GET_usuarios	1710032683640	1710032685355	OK	 
REQUEST	102		GET_usuarios	1710032683638	1710032685355	OK	 
REQUEST	78		GET_usuarios	1710032683637	1710032685355	OK	 
REQUEST	54		GET_usuarios	1710032683636	1710032685356	OK	 
REQUEST	30		GET_usuarios	1710032683630	1710032685356	OK	 
USER	Buscar usuários cadastrados	24	END	1710032683600	1710032688666
USER	Buscar usuários cadastrados	48	END	1710032683633	1710032688862
USER	Buscar usuários cadastrados	72	END	1710032683635	1710032688872
USER	Buscar usuários cadastrados	96	END	1710032683637	1710032688872
USER	Buscar usuários cadastrados	120	END	1710032683639	1710032688872
USER	Buscar usuários cadastrados	22	END	1710032683599	1710032689322
USER	Buscar usuários cadastrados	46	END	1710032683633	1710032689362
USER	Buscar usuários cadastrados	70	END	1710032683635	1710032689372
USER	Buscar usuários cadastrados	94	END	1710032683637	1710032689372
USER	Buscar usuários cadastrados	142	END	1710032683641	1710032689372
USER	Buscar usuários cadastrados	214	END	1710032683675	1710032689372
USER	Buscar usuários cadastrados	238	END	1710032683676	1710032689372
USER	Buscar usuários cadastrados	262	END	1710032683677	1710032689372
USER	Buscar usuários cadastrados	118	END	1710032683639	1710032689372
USER	Buscar usuários cadastrados	286	END	1710032683679	1710032689372
USER	Buscar usuários cadastrados	190	END	1710032683674	1710032689372
USER	Buscar usuários cadastrados	334	END	1710032683681	1710032689381
USER	Buscar usuários cadastrados	310	END	1710032683680	1710032689381
USER	Buscar usuários cadastrados	358	END	1710032683682	1710032689381
USER	Buscar usuários cadastrados	382	END	1710032683683	1710032689381
USER	Buscar usuários cadastrados	166	END	1710032683643	1710032689381
USER	Buscar usuários cadastrados	68	END	1710032683635	1710032689381
USER	Buscar usuários cadastrados	20	END	1710032683598	1710032689381
USER	Buscar usuários cadastrados	44	END	1710032683633	1710032689381
USER	Buscar usuários cadastrados	11	END	1710032683592	1710032689381
USER	Buscar usuários cadastrados	406	END	1710032683684	1710032689381
USER	Buscar usuários cadastrados	92	END	1710032683637	1710032689381
USER	Buscar usuários cadastrados	35	END	1710032683606	1710032689381
USER	Buscar usuários cadastrados	430	END	1710032683689	1710032689381
USER	Buscar usuários cadastrados	32	END	1710032683604	1710032689381
USER	Buscar usuários cadastrados	454	END	1710032683690	1710032689381
USER	Buscar usuários cadastrados	116	END	1710032683639	1710032689381
USER	Buscar usuários cadastrados	502	END	1710032683694	1710032689381
USER	Buscar usuários cadastrados	478	END	1710032683692	1710032689381
USER	Buscar usuários cadastrados	212	END	1710032683675	1710032689381
USER	Buscar usuários cadastrados	140	END	1710032683641	1710032689381
USER	Buscar usuários cadastrados	59	END	1710032683634	1710032689381
USER	Buscar usuários cadastrados	526	END	1710032683696	1710032689392
USER	Buscar usuários cadastrados	574	END	1710032683702	1710032689392
USER	Buscar usuários cadastrados	83	END	1710032683636	1710032689392
USER	Buscar usuários cadastrados	598	END	1710032683706	1710032689392
USER	Buscar usuários cadastrados	107	END	1710032683638	1710032689392
USER	Buscar usuários cadastrados	203	END	1710032683675	1710032689392
USER	Buscar usuários cadastrados	131	END	1710032683640	1710032689392
USER	Buscar usuários cadastrados	227	END	1710032683676	1710032689402
USER	Buscar usuários cadastrados	251	END	1710032683677	1710032689402
USER	Buscar usuários cadastrados	17	END	1710032683596	1710032689402
USER	Buscar usuários cadastrados	236	END	1710032683676	1710032689402
USER	Buscar usuários cadastrados	323	END	1710032683681	1710032689402
USER	Buscar usuários cadastrados	41	END	1710032683632	1710032689402
USER	Buscar usuários cadastrados	284	END	1710032683679	1710032689402
USER	Buscar usuários cadastrados	299	END	1710032683680	1710032689402
USER	Buscar usuários cadastrados	65	END	1710032683635	1710032689402
USER	Buscar usuários cadastrados	308	END	1710032683680	1710032689402
USER	Buscar usuários cadastrados	188	END	1710032683673	1710032689402
USER	Buscar usuários cadastrados	89	END	1710032683637	1710032689402
USER	Buscar usuários cadastrados	275	END	1710032683678	1710032689402
USER	Buscar usuários cadastrados	356	END	1710032683682	1710032689411
USER	Buscar usuários cadastrados	332	END	1710032683681	1710032689411
USER	Buscar usuários cadastrados	113	END	1710032683639	1710032689411
USER	Buscar usuários cadastrados	209	END	1710032683675	1710032689411
USER	Buscar usuários cadastrados	137	END	1710032683640	1710032689411
USER	Buscar usuários cadastrados	161	END	1710032683642	1710032689411
USER	Buscar usuários cadastrados	380	END	1710032683683	1710032689421
USER	Buscar usuários cadastrados	233	END	1710032683676	1710032689421
USER	Buscar usuários cadastrados	164	END	1710032683643	1710032689421
USER	Buscar usuários cadastrados	257	END	1710032683677	1710032689421
USER	Buscar usuários cadastrados	260	END	1710032683677	1710032689421
USER	Buscar usuários cadastrados	281	END	1710032683679	1710032689421
USER	Buscar usuários cadastrados	305	END	1710032683680	1710032689421
USER	Buscar usuários cadastrados	329	END	1710032683681	1710032689421
USER	Buscar usuários cadastrados	179	END	1710032683652	1710032689421
USER	Buscar usuários cadastrados	353	END	1710032683682	1710032689421
USER	Buscar usuários cadastrados	425	END	1710032683688	1710032689421
USER	Buscar usuários cadastrados	347	END	1710032683682	1710032689421
USER	Buscar usuários cadastrados	449	END	1710032683690	1710032689421
USER	Buscar usuários cadastrados	377	END	1710032683683	1710032689421
USER	Buscar usuários cadastrados	185	END	1710032683654	1710032689421
USER	Buscar usuários cadastrados	371	END	1710032683683	1710032689421
USER	Buscar usuários cadastrados	473	END	1710032683691	1710032689421
USER	Buscar usuários cadastrados	497	END	1710032683694	1710032689421
USER	Buscar usuários cadastrados	155	END	1710032683642	1710032689421
USER	Buscar usuários cadastrados	443	END	1710032683690	1710032689431
USER	Buscar usuários cadastrados	467	END	1710032683691	1710032689431
USER	Buscar usuários cadastrados	491	END	1710032683693	1710032689431
USER	Buscar usuários cadastrados	563	END	1710032683701	1710032689432
USER	Buscar usuários cadastrados	515	END	1710032683695	1710032689432
USER	Buscar usuários cadastrados	15	END	1710032683596	1710032689432
USER	Buscar usuários cadastrados	539	END	1710032683696	1710032689432
USER	Buscar usuários cadastrados	452	END	1710032683690	1710032689432
USER	Buscar usuários cadastrados	404	END	1710032683684	1710032689432
USER	Buscar usuários cadastrados	428	END	1710032683689	1710032689432
USER	Buscar usuários cadastrados	476	END	1710032683692	1710032689432
USER	Buscar usuários cadastrados	524	END	1710032683695	1710032689432
USER	Buscar usuários cadastrados	596	END	1710032683706	1710032689432
USER	Buscar usuários cadastrados	500	END	1710032683694	1710032689432
USER	Buscar usuários cadastrados	548	END	1710032683698	1710032689432
USER	Buscar usuários cadastrados	620	END	1710032683707	1710032689432
USER	Buscar usuários cadastrados	39	END	1710032683632	1710032689432
USER	Buscar usuários cadastrados	646	END	1710032683708	1710032689442
USER	Buscar usuários cadastrados	622	END	1710032683707	1710032689442
USER	Buscar usuários cadastrados	63	END	1710032683635	1710032689442
USER	Buscar usuários cadastrados	87	END	1710032683637	1710032689442
USER	Buscar usuários cadastrados	111	END	1710032683639	1710032689442
USER	Buscar usuários cadastrados	135	END	1710032683640	1710032689442
USER	Buscar usuários cadastrados	670	END	1710032683709	1710032689442
USER	Buscar usuários cadastrados	183	END	1710032683653	1710032689442
USER	Buscar usuários cadastrados	718	END	1710032683711	1710032689442
USER	Buscar usuários cadastrados	694	END	1710032683710	1710032689442
USER	Buscar usuários cadastrados	207	END	1710032683675	1710032689442
USER	Buscar usuários cadastrados	255	END	1710032683677	1710032689442
USER	Buscar usuários cadastrados	231	END	1710032683676	1710032689442
USER	Buscar usuários cadastrados	159	END	1710032683642	1710032689442
USER	Buscar usuários cadastrados	742	END	1710032683712	1710032689442
USER	Buscar usuários cadastrados	766	END	1710032683713	1710032689442
USER	Buscar usuários cadastrados	862	END	1710032683717	1710032689452
USER	Buscar usuários cadastrados	838	END	1710032683717	1710032689452
USER	Buscar usuários cadastrados	303	END	1710032683680	1710032689452
USER	Buscar usuários cadastrados	279	END	1710032683679	1710032689452
USER	Buscar usuários cadastrados	351	END	1710032683682	1710032689452
USER	Buscar usuários cadastrados	327	END	1710032683681	1710032689452
USER	Buscar usuários cadastrados	33	END	1710032683605	1710032689452
USER	Buscar usuários cadastrados	21	END	1710032683599	1710032689452
USER	Buscar usuários cadastrados	399	END	1710032683684	1710032689452
USER	Buscar usuários cadastrados	375	END	1710032683683	1710032689452
USER	Buscar usuários cadastrados	447	END	1710032683690	1710032689462
USER	Buscar usuários cadastrados	9	END	1710032683591	1710032689462
USER	Buscar usuários cadastrados	423	END	1710032683688	1710032689462
USER	Buscar usuários cadastrados	814	END	1710032683716	1710032689462
USER	Buscar usuários cadastrados	471	END	1710032683691	1710032689462
USER	Buscar usuários cadastrados	790	END	1710032683715	1710032689462
USER	Buscar usuários cadastrados	153	END	1710032683642	1710032689462
USER	Buscar usuários cadastrados	81	END	1710032683636	1710032689462
USER	Buscar usuários cadastrados	550	END	1710032683699	1710032689462
USER	Buscar usuários cadastrados	57	END	1710032683634	1710032689462
USER	Buscar usuários cadastrados	495	END	1710032683694	1710032689462
USER	Buscar usuários cadastrados	934	END	1710032683763	1710032689462
USER	Buscar usuários cadastrados	129	END	1710032683640	1710032689462
USER	Buscar usuários cadastrados	886	END	1710032683720	1710032689462
USER	Buscar usuários cadastrados	910	END	1710032683756	1710032689462
USER	Buscar usuários cadastrados	982	END	1710032683769	1710032689462
USER	Buscar usuários cadastrados	3	END	1710032683587	1710032689462
USER	Buscar usuários cadastrados	958	END	1710032683766	1710032689462
USER	Buscar usuários cadastrados	519	END	1710032683695	1710032689462
USER	Buscar usuários cadastrados	105	END	1710032683638	1710032689462
USER	Buscar usuários cadastrados	45	END	1710032683633	1710032689462
USER	Buscar usuários cadastrados	27	END	1710032683601	1710032689462
USER	Buscar usuários cadastrados	51	END	1710032683634	1710032689472
USER	Buscar usuários cadastrados	177	END	1710032683650	1710032689472
USER	Buscar usuários cadastrados	75	END	1710032683635	1710032689472
USER	Buscar usuários cadastrados	201	END	1710032683674	1710032689472
USER	Buscar usuários cadastrados	69	END	1710032683635	1710032689472
USER	Buscar usuários cadastrados	99	END	1710032683638	1710032689482
USER	Buscar usuários cadastrados	93	END	1710032683637	1710032689482
USER	Buscar usuários cadastrados	225	END	1710032683676	1710032689482
USER	Buscar usuários cadastrados	34	END	1710032683605	1710032689482
USER	Buscar usuários cadastrados	273	END	1710032683678	1710032689492
USER	Buscar usuários cadastrados	249	END	1710032683676	1710032689492
USER	Buscar usuários cadastrados	117	END	1710032683639	1710032689492
USER	Buscar usuários cadastrados	189	END	1710032683673	1710032689492
USER	Buscar usuários cadastrados	297	END	1710032683680	1710032689492
USER	Buscar usuários cadastrados	141	END	1710032683641	1710032689492
USER	Buscar usuários cadastrados	213	END	1710032683675	1710032689502
USER	Buscar usuários cadastrados	237	END	1710032683676	1710032689502
USER	Buscar usuários cadastrados	261	END	1710032683677	1710032689502
USER	Buscar usuários cadastrados	285	END	1710032683679	1710032689502
USER	Buscar usuários cadastrados	333	END	1710032683681	1710032689502
USER	Buscar usuários cadastrados	381	END	1710032683683	1710032689502
USER	Buscar usuários cadastrados	309	END	1710032683680	1710032689502
USER	Buscar usuários cadastrados	429	END	1710032683689	1710032689502
USER	Buscar usuários cadastrados	453	END	1710032683690	1710032689502
