ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113231760	 	3.2.1
REQUEST	178		GET_usuarios	1710113243240	1710113243243	OK	 
USER	Buscar produtos	97	END	1710113239040	1710113243249
USER	Buscar usuários	179	START	1710113243289	1710113243289
REQUEST	179		GET_usuarios	1710113243291	1710113243295	OK	 
USER	Buscar produtos	192	START	1710113243329	1710113243329
REQUEST	192		GET_produtos	1710113243330	1710113243335	OK	 
USER	Buscar usuários	180	START	1710113243340	1710113243340
REQUEST	180		GET_usuarios	1710113243340	1710113243343	OK	 
USER	Buscar produtos	83	END	1710113238039	1710113243349
USER	Buscar usuários	181	START	1710113243389	1710113243389
REQUEST	181		GET_usuarios	1710113243390	1710113243392	OK	 
USER	Buscar produtos	193	START	1710113243430	1710113243430
REQUEST	193		GET_produtos	1710113243432	1710113243436	OK	 
USER	Buscar usuários	182	START	1710113243439	1710113243439
REQUEST	182		GET_usuarios	1710113243440	1710113243443	OK	 
USER	Buscar produtos	111	END	1710113240030	1710113243490
USER	Buscar usuários	183	START	1710113243490	1710113243490
REQUEST	183		GET_usuarios	1710113243491	1710113243496	OK	 
USER	Editar Usuário	196	START	1710113243530	1710113243530
USER	Buscar produtos	194	START	1710113243530	1710113243530
USER	Buscar carrinhos	195	START	1710113243530	1710113243530
REQUEST	196		PUT_Usuario	1710113243531	1710113243537	KO	status.find.is(201), but actually found 400
REQUEST	194		GET_produtos	1710113243531	1710113243537	OK	 
USER	Editar Usuário	196	END	1710113243530	1710113243538
REQUEST	195		GET_carrinhos	1710113243531	1710113243537	OK	 
USER	Buscar usuários	184	START	1710113243539	1710113243539
REQUEST	184		GET_usuarios	1710113243539	1710113243542	OK	 
USER	Buscar usuários	197	START	1710113243590	1710113243590
REQUEST	197		GET_usuarios	1710113243591	1710113243595	OK	 
USER	Buscar produtos	217	START	1710113243630	1710113243630
REQUEST	217		GET_produtos	1710113243631	1710113243635	OK	 
USER	Buscar usuários	198	START	1710113243639	1710113243639
REQUEST	198		GET_usuarios	1710113243639	1710113243641	OK	 
USER	Buscar produtos	87	END	1710113238440	1710113243669
USER	Buscar usuários	199	START	1710113243689	1710113243689
REQUEST	199		GET_usuarios	1710113243690	1710113243694	OK	 
USER	Buscar produtos	218	START	1710113243719	1710113243719
REQUEST	218		GET_produtos	1710113243720	1710113243723	OK	 
USER	Buscar produtos	80	END	1710113237739	1710113243729
USER	Buscar usuários	200	START	1710113243740	1710113243740
REQUEST	200		GET_usuarios	1710113243740	1710113243744	OK	 
USER	Buscar usuários	201	START	1710113243790	1710113243790
REQUEST	201		GET_usuarios	1710113243791	1710113243796	OK	 
USER	Buscar produtos	219	START	1710113243809	1710113243809
REQUEST	219		GET_produtos	1710113243810	1710113243814	OK	 
USER	Buscar usuários	202	START	1710113243839	1710113243839
REQUEST	202		GET_usuarios	1710113243839	1710113243842	OK	 
USER	Buscar produtos	114	END	1710113240329	1710113243860
USER	Buscar produtos	86	END	1710113238339	1710113243870
USER	Buscar usuários	203	START	1710113243889	1710113243889
REQUEST	203		GET_usuarios	1710113243890	1710113243895	OK	 
USER	Buscar produtos	220	START	1710113243900	1710113243900
REQUEST	220		GET_produtos	1710113243900	1710113243902	OK	 
USER	Buscar usuários	204	START	1710113243939	1710113243939
REQUEST	204		GET_usuarios	1710113243941	1710113243945	OK	 
USER	Buscar usuários	138	END	1710113241840	1710113243969
USER	Buscar produtos	221	START	1710113243989	1710113243989
USER	Buscar usuários	205	START	1710113243989	1710113243989
REQUEST	221		GET_produtos	1710113243989	1710113243992	OK	 
REQUEST	205		GET_usuarios	1710113243989	1710113243993	OK	 
USER	Buscar produtos	113	END	1710113240229	1710113243999
USER	Buscar usuários	206	START	1710113244039	1710113244039
REQUEST	206		GET_usuarios	1710113244040	1710113244045	OK	 
USER	Buscar usuários	133	END	1710113241590	1710113244050
USER	Buscar usuários	140	END	1710113241940	1710113244059
USER	Buscar produtos	222	START	1710113244079	1710113244079
REQUEST	222		GET_produtos	1710113244079	1710113244083	OK	 
USER	Buscar usuários	207	START	1710113244089	1710113244089
REQUEST	207		GET_usuarios	1710113244090	1710113244093	OK	 
USER	Buscar produtos	112	END	1710113240130	1710113244100
USER	Buscar usuários	208	START	1710113244140	1710113244140
REQUEST	208		GET_usuarios	1710113244141	1710113244146	OK	 
USER	Buscar produtos	223	START	1710113244169	1710113244169
REQUEST	223		GET_produtos	1710113244171	1710113244175	OK	 
USER	Buscar usuários	209	START	1710113244189	1710113244189
REQUEST	209		GET_usuarios	1710113244190	1710113244193	OK	 
USER	Buscar usuários	210	START	1710113244239	1710113244239
REQUEST	210		GET_usuarios	1710113244240	1710113244245	OK	 
USER	Buscar produtos	224	START	1710113244259	1710113244259
REQUEST	224		GET_produtos	1710113244260	1710113244264	OK	 
USER	Buscar usuários	211	START	1710113244289	1710113244289
REQUEST	211		GET_usuarios	1710113244290	1710113244294	OK	 
USER	Buscar produtos	94	END	1710113238739	1710113244320
USER	Buscar usuários	212	START	1710113244339	1710113244339
REQUEST	212		GET_usuarios	1710113244340	1710113244344	OK	 
USER	Buscar produtos	115	END	1710113240429	1710113244349
USER	Buscar produtos	225	START	1710113244349	1710113244349
REQUEST	225		GET_produtos	1710113244350	1710113244352	OK	 
USER	Buscar usuários	213	START	1710113244389	1710113244389
REQUEST	213		GET_usuarios	1710113244390	1710113244395	OK	 
USER	Buscar usuários	214	START	1710113244440	1710113244440
USER	Buscar produtos	226	START	1710113244440	1710113244440
REQUEST	214		GET_usuarios	1710113244441	1710113244446	OK	 
REQUEST	226		GET_produtos	1710113244441	1710113244446	OK	 
USER	Buscar usuários	215	START	1710113244489	1710113244489
REQUEST	215		GET_usuarios	1710113244489	1710113244492	OK	 
USER	Buscar produtos	96	END	1710113238940	1710113244499
USER	Buscar produtos	102	END	1710113239539	1710113244510
USER	Buscar usuários	135	END	1710113241689	1710113244510
USER	Buscar usuários	145	END	1710113242189	1710113244520
USER	Buscar carrinhos	228	START	1710113244529	1710113244529
USER	Editar Usuário	229	START	1710113244529	1710113244529
REQUEST	229		PUT_Usuario	1710113244531	1710113244535	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	229	END	1710113244529	1710113244536
REQUEST	228		GET_carrinhos	1710113244531	1710113244537	OK	 
USER	Buscar usuários	216	START	1710113244539	1710113244539
USER	Buscar produtos	227	START	1710113244539	1710113244539
REQUEST	216		GET_usuarios	1710113244540	1710113244542	OK	 
REQUEST	227		GET_produtos	1710113244540	1710113244543	OK	 
USER	Buscar usuários	230	START	1710113244590	1710113244590
REQUEST	230		GET_usuarios	1710113244591	1710113244596	OK	 
USER	Buscar produtos	107	END	1710113239629	1710113244610
USER	Buscar produtos	250	START	1710113244619	1710113244619
REQUEST	250		GET_produtos	1710113244619	1710113244622	OK	 
USER	Buscar usuários	231	START	1710113244639	1710113244639
REQUEST	231		GET_usuarios	1710113244640	1710113244643	OK	 
USER	Buscar usuários	139	END	1710113241890	1710113244659
USER	Buscar produtos	101	END	1710113239439	1710113244659
USER	Buscar usuários	119	END	1710113241040	1710113244689
USER	Buscar usuários	232	START	1710113244689	1710113244689
REQUEST	232		GET_usuarios	1710113244691	1710113244695	OK	 
USER	Buscar produtos	109	END	1710113239830	1710113244719
USER	Buscar produtos	130	END	1710113241539	1710113244720
USER	Buscar produtos	251	START	1710113244719	1710113244719
REQUEST	251		GET_produtos	1710113244721	1710113244724	OK	 
USER	Buscar usuários	233	START	1710113244739	1710113244739
REQUEST	233		GET_usuarios	1710113244739	1710113244741	OK	 
USER	Buscar produtos	108	END	1710113239729	1710113244759
USER	Buscar usuários	234	START	1710113244789	1710113244789
REQUEST	234		GET_usuarios	1710113244791	1710113244795	OK	 
USER	Buscar produtos	252	START	1710113244809	1710113244809
REQUEST	252		GET_produtos	1710113244810	1710113244814	OK	 
USER	Buscar usuários	235	START	1710113244839	1710113244839
REQUEST	235		GET_usuarios	1710113244839	1710113244842	OK	 
USER	Buscar usuários	236	START	1710113244889	1710113244889
REQUEST	236		GET_usuarios	1710113244890	1710113244893	OK	 
USER	Buscar produtos	253	START	1710113244899	1710113244899
REQUEST	253		GET_produtos	1710113244900	1710113244902	OK	 
USER	Buscar usuários	148	END	1710113242340	1710113244929
USER	Buscar usuários	237	START	1710113244940	1710113244940
REQUEST	237		GET_usuarios	1710113244940	1710113244943	OK	 
USER	Buscar usuários	150	END	1710113242439	1710113244991
USER	Buscar usuários	238	START	1710113244990	1710113244990
USER	Buscar produtos	254	START	1710113244990	1710113244990
REQUEST	238		GET_usuarios	1710113244991	1710113244996	OK	 
REQUEST	254		GET_produtos	1710113244992	1710113244997	OK	 
USER	Buscar usuários	239	START	1710113245039	1710113245039
REQUEST	239		GET_usuarios	1710113245040	1710113245042	OK	 
USER	Buscar produtos	255	START	1710113245079	1710113245079
REQUEST	255		GET_produtos	1710113245079	1710113245082	OK	 
USER	Buscar usuários	240	START	1710113245089	1710113245089
REQUEST	240		GET_usuarios	1710113245090	1710113245093	OK	 
USER	Buscar usuários	137	END	1710113241790	1710113245130
USER	Buscar usuários	241	START	1710113245140	1710113245140
REQUEST	241		GET_usuarios	1710113245141	1710113245145	OK	 
USER	Buscar produtos	256	START	1710113245170	1710113245170
REQUEST	256		GET_produtos	1710113245171	1710113245175	OK	 
USER	Buscar usuários	149	END	1710113242390	1710113245190
USER	Buscar usuários	242	START	1710113245190	1710113245190
REQUEST	242		GET_usuarios	1710113245191	1710113245194	OK	 
USER	Buscar usuários	243	START	1710113245240	1710113245240
REQUEST	243		GET_usuarios	1710113245241	1710113245244	OK	 
USER	Buscar produtos	257	START	1710113245259	1710113245259
REQUEST	257		GET_produtos	1710113245260	1710113245262	OK	 
USER	Buscar usuários	136	END	1710113241740	1710113245279
USER	Buscar usuários	134	END	1710113241639	1710113245279
USER	Buscar usuários	244	START	1710113245289	1710113245289
REQUEST	244		GET_usuarios	1710113245290	1710113245292	OK	 
USER	Buscar usuários	151	END	1710113242489	1710113245340
USER	Buscar usuários	245	START	1710113245339	1710113245339
REQUEST	245		GET_usuarios	1710113245342	1710113245346	OK	 
USER	Buscar produtos	258	START	1710113245349	1710113245349
REQUEST	258		GET_produtos	1710113245350	1710113245352	OK	 
USER	Buscar usuários	246	START	1710113245389	1710113245389
REQUEST	246		GET_usuarios	1710113245390	1710113245392	OK	 
USER	Buscar usuários	176	END	1710113243139	1710113245399
USER	Buscar carrinhos	89	END	1710113238539	1710113245420
USER	Buscar usuários	142	END	1710113242040	1710113245429
USER	Buscar usuários	144	END	1710113242140	1710113245429
USER	Buscar usuários	247	START	1710113245440	1710113245440
USER	Buscar produtos	259	START	1710113245440	1710113245440
REQUEST	247		GET_usuarios	1710113245441	1710113245446	OK	 
REQUEST	259		GET_produtos	1710113245441	1710113245446	OK	 
USER	Buscar produtos	126	END	1710113241139	1710113245449
USER	Buscar usuários	248	START	1710113245489	1710113245489
REQUEST	248		GET_usuarios	1710113245491	1710113245496	OK	 
USER	Buscar produtos	260	START	1710113245530	1710113245530
USER	Editar Usuário	262	START	1710113245530	1710113245530
USER	Buscar carrinhos	261	START	1710113245530	1710113245530
REQUEST	262		PUT_Usuario	1710113245531	1710113245535	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	262	END	1710113245530	1710113245536
REQUEST	260		GET_produtos	1710113245531	1710113245536	OK	 
REQUEST	261		GET_carrinhos	1710113245531	1710113245537	OK	 
USER	Buscar usuários	249	START	1710113245539	1710113245539
REQUEST	249		GET_usuarios	1710113245540	1710113245542	OK	 
USER	Buscar usuários	263	START	1710113245579	1710113245579
REQUEST	263		GET_usuarios	1710113245580	1710113245584	OK	 
USER	Buscar produtos	110	END	1710113239930	1710113245599
USER	Buscar produtos	283	START	1710113245619	1710113245619
REQUEST	283		GET_produtos	1710113245620	1710113245625	OK	 
USER	Buscar produtos	116	END	1710113240529	1710113245629
USER	Buscar usuários	264	START	1710113245629	1710113245629
REQUEST	264		GET_usuarios	1710113245630	1710113245632	OK	 
USER	Buscar usuários	265	START	1710113245679	1710113245679
REQUEST	265		GET_usuarios	1710113245680	1710113245684	OK	 
USER	Buscar produtos	125	END	1710113241041	1710113245690
USER	Buscar produtos	284	START	1710113245699	1710113245699
REQUEST	284		GET_produtos	1710113245699	1710113245701	OK	 
USER	Buscar usuários	266	START	1710113245730	1710113245730
REQUEST	266		GET_usuarios	1710113245730	1710113245734	OK	 
USER	Buscar produtos	285	START	1710113245779	1710113245779
USER	Buscar usuários	267	START	1710113245779	1710113245779
REQUEST	267		GET_usuarios	1710113245779	1710113245782	OK	 
REQUEST	285		GET_produtos	1710113245779	1710113245782	OK	 
USER	Buscar produtos	122	END	1710113240739	1710113245809
USER	Buscar usuários	268	START	1710113245830	1710113245830
REQUEST	268		GET_usuarios	1710113245831	1710113245834	OK	 
USER	Buscar usuários	141	END	1710113241989	1710113245869
USER	Buscar produtos	286	START	1710113245869	1710113245869
REQUEST	286		GET_produtos	1710113245869	1710113245871	OK	 
USER	Buscar usuários	269	START	1710113245879	1710113245879
REQUEST	269		GET_usuarios	1710113245879	1710113245881	OK	 
USER	Buscar usuários	172	END	1710113242939	1710113245890
USER	Buscar produtos	154	END	1710113241740	1710113245920
USER	Buscar produtos	158	END	1710113242140	1710113245920
USER	Buscar produtos	156	END	1710113241940	1710113245930
USER	Buscar usuários	270	START	1710113245930	1710113245930
REQUEST	270		GET_usuarios	1710113245931	1710113245934	OK	 
USER	Buscar produtos	157	END	1710113242040	1710113245949
USER	Buscar produtos	287	START	1710113245949	1710113245949
REQUEST	287		GET_produtos	1710113245950	1710113245952	OK	 
USER	Buscar produtos	129	END	1710113241439	1710113245959
USER	Buscar usuários	179	END	1710113243289	1710113245979
USER	Buscar usuários	271	START	1710113245979	1710113245979
REQUEST	271		GET_usuarios	1710113245980	1710113245983	OK	 
USER	Buscar usuários	272	START	1710113246030	1710113246030
USER	Buscar produtos	288	START	1710113246030	1710113246030
REQUEST	288		GET_produtos	1710113246031	1710113246036	OK	 
REQUEST	272		GET_usuarios	1710113246031	1710113246036	OK	 
USER	Buscar produtos	121	END	1710113240639	1710113246060
USER	Buscar produtos	127	END	1710113241239	1710113246060
USER	Buscar usuários	169	END	1710113242789	1710113246070
USER	Buscar produtos	162	END	1710113242539	1710113246079
USER	Buscar usuários	273	START	1710113246079	1710113246079
REQUEST	273		GET_usuarios	1710113246080	1710113246084	OK	 
USER	Buscar usuários	146	END	1710113242239	1710113246120
USER	Buscar produtos	289	START	1710113246119	1710113246119
REQUEST	289		GET_produtos	1710113246120	1710113246122	OK	 
USER	Buscar usuários	274	START	1710113246129	1710113246129
REQUEST	274		GET_usuarios	1710113246129	1710113246131	OK	 
USER	Buscar usuários	205	END	1710113243989	1710113246139
USER	Buscar usuários	184	END	1710113243539	1710113246150
USER	Buscar usuários	275	START	1710113246180	1710113246180
REQUEST	275		GET_usuarios	1710113246181	1710113246185	OK	 
USER	Buscar produtos	290	START	1710113246200	1710113246200
REQUEST	290		GET_produtos	1710113246200	1710113246204	OK	 
USER	Buscar usuários	197	END	1710113243590	1710113246209
USER	Buscar usuários	120	END	1710113241539	1710113246230
USER	Buscar usuários	276	START	1710113246230	1710113246230
REQUEST	276		GET_usuarios	1710113246231	1710113246235	OK	 
USER	Buscar produtos	291	START	1710113246279	1710113246279
USER	Buscar usuários	277	START	1710113246279	1710113246279
REQUEST	277		GET_usuarios	1710113246280	1710113246282	OK	 
REQUEST	291		GET_produtos	1710113246280	1710113246282	OK	 
USER	Buscar usuários	175	END	1710113243089	1710113246290
USER	Buscar usuários	178	END	1710113243239	1710113246320
USER	Buscar usuários	278	START	1710113246329	1710113246329
REQUEST	278		GET_usuarios	1710113246330	1710113246333	OK	 
USER	Buscar produtos	155	END	1710113241840	1710113246349
USER	Buscar carrinhos	103	END	1710113239530	1710113246360
USER	Buscar produtos	124	END	1710113240940	1710113246360
USER	Buscar produtos	123	END	1710113240839	1710113246360
USER	Buscar usuários	201	END	1710113243790	1710113246369
USER	Buscar produtos	292	START	1710113246369	1710113246369
REQUEST	292		GET_produtos	1710113246370	1710113246373	OK	 
USER	Buscar usuários	279	START	1710113246379	1710113246379
REQUEST	279		GET_usuarios	1710113246380	1710113246381	OK	 
USER	Buscar usuários	202	END	1710113243839	1710113246399
USER	Buscar usuários	171	END	1710113242890	1710113246430
USER	Buscar usuários	280	START	1710113246429	1710113246429
REQUEST	280		GET_usuarios	1710113246431	1710113246435	OK	 
USER	Buscar produtos	293	START	1710113246449	1710113246449
REQUEST	293		GET_produtos	1710113246450	1710113246454	OK	 
USER	Buscar produtos	161	END	1710113242439	1710113246469
USER	Buscar usuários	281	START	1710113246479	1710113246479
REQUEST	281		GET_usuarios	1710113246480	1710113246482	OK	 
USER	Buscar usuários	170	END	1710113242839	1710113246490
USER	Buscar usuários	152	END	1710113242539	1710113246520
USER	Buscar usuários	181	END	1710113243389	1710113246520
USER	Buscar carrinhos	295	START	1710113246530	1710113246530
USER	Buscar usuários	282	START	1710113246530	1710113246530
USER	Editar Usuário	296	START	1710113246530	1710113246530
USER	Buscar produtos	294	START	1710113246530	1710113246530
